seed,lr,damping,global_episode,total_steps,train_mean_reward,eval_mean_reward,time_seconds,grad_norm,condition_number
8000,10.0,0.0001,220,7216,42.0,114.4,609.5830488204956,0.049446727091406566,52.8010953971421
8000,10.0,0.0001,230,7616,40.0,107.38,641.879812002182,0.06300599375783666,45.68982315333896
8000,10.0,0.0001,240,8225,60.9,166.58,689.5503849983215,0.03759454577312851,26.73102907401231
8000,10.0,0.0001,250,8549,32.4,102.88,717.6016330718994,0.03292973858722951,151.21790239584894
8000,10.0,0.0001,260,8903,35.4,91.84,745.2167541980743,0.04825415425230797,62.608423073030224
8000,10.0,0.0001,270,9145,24.2,89.3,768.4249880313873,0.06591259453524591,371.5770510760877
8000,10.0,0.0001,280,9428,28.3,500.0,835.2927458286285,0.037833677986983144,40.76249220733228
7000,10.0,0.0001,10,314,31.4,205.34,40.305442810058594,0.01430174729413256,32.088977020972905
7000,10.0,0.0001,20,592,27.8,12.19,56.884185791015625,0.04117425901048,123.93233258943074
7000,10.0,0.0001,30,919,32.7,23.55,76.55234575271606,0.030351203070722574,47.64683221563655
7000,10.0,0.0001,40,1195,27.6,15.2,94.5309066772461,0.07907616662273063,128.71136220883508
7000,10.0,0.0001,50,1404,20.9,35.57,112.65019083023071,0.02614673818717632,23.022578445131806
7000,10.0,0.0001,60,1739,33.5,64.63,137.0556206703186,0.011701830065742934,7.401076586021914
7000,10.0,0.0001,70,1954,21.5,9.24,150.63483691215515,0.040537184236336864,11.187329802117857
7000,10.0,0.0001,80,2134,18.0,47.16,167.0167326927185,0.02708562738181586,6.585227993401034
